unidade;setor_saida;ano;mes;paciente_dia;saidas;mp_por_setor_de_saida
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;2;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;3;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;4;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;5;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;6;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;7;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;8;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;9;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;10;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;11;0;0;
CSSFA;SST - SAÚDE E SEGURANÇA DO TRABALHADOR;2019;12;0;0;
CSSFA;STAND BY;2019;1;0;0;
CSSFA;STAND BY;2019;2;0;0;
CSSFA;STAND BY;2019;3;0;0;
CSSFA;STAND BY;2019;4;0;0;
CSSFA;STAND BY;2019;5;0;0;
CSSFA;STAND BY;2019;6;0;0;
CSSFA;STAND BY;2019;7;0;0;
CSSFA;STAND BY;2019;8;0;0;
CSSFA;STAND BY;2019;9;0;0;
CSSFA;STAND BY;2019;10;0;0;
CSSFA;STAND BY;2019;11;0;0;
CSSFA;STAND BY;2019;12;0;0;
CSSFA;SUCATA;2019;1;0;0;
CSSFA;SUCATA;2019;2;0;0;
CSSFA;SUCATA;2019;3;0;0;
CSSFA;SUCATA;2019;4;0;0;
CSSFA;SUCATA;2019;5;0;0;
CSSFA;SUCATA;2019;6;0;0;
CSSFA;SUCATA;2019;7;0;0;
CSSFA;SUCATA;2019;8;0;0;
CSSFA;SUCATA;2019;9;0;0;
CSSFA;SUCATA;2019;10;0;0;
CSSFA;SUCATA;2019;11;0;0;
CSSFA;SUCATA;2019;12;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;1;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;2;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;3;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;4;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;5;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;6;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;7;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;8;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;9;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;10;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;11;0;0;
CSSFA;SUPERVISAO DE ENFERMAGEM;2019;12;0;0;
CSSFA;SUPRIMENTOS;2019;1;0;0;
CSSFA;SUPRIMENTOS;2019;2;0;0;
CSSFA;SUPRIMENTOS;2019;3;0;0;
CSSFA;SUPRIMENTOS;2019;4;0;0;
CSSFA;SUPRIMENTOS;2019;5;0;0;
CSSFA;SUPRIMENTOS;2019;6;0;0;
CSSFA;SUPRIMENTOS;2019;7;0;0;
CSSFA;SUPRIMENTOS;2019;8;0;0;
CSSFA;SUPRIMENTOS;2019;9;0;0;
CSSFA;SUPRIMENTOS;2019;10;0;0;
CSSFA;SUPRIMENTOS;2019;11;0;0;
CSSFA;SUPRIMENTOS;2019;12;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;1;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;2;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;3;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;4;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;5;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;6;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;7;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;8;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;9;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;10;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;11;0;0;
CSSFA;SUPRIMENTOS E BENS PATRIMONIAIS;2019;12;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;1;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;2;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;3;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;4;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;5;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;6;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;7;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;8;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;9;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;10;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;11;0;0;
CSSFA;SUPRIMENTOS E CONSUMO;2019;12;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;1;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;2;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;3;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;4;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;5;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;6;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;7;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;8;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;9;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;10;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;11;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO;2019;12;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;1;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;2;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;3;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;4;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;5;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;6;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;7;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;8;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;9;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;10;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;11;0;0;
CSSFA;TECNOLOGIA DA INFORMAÇÃO;2019;12;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;1;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;2;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;3;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;4;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;5;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;6;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;7;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;8;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;9;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;10;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;11;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO E COMUNICACAO;2019;12;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;1;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;2;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;3;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;4;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;5;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;6;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;7;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;8;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;9;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;10;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;11;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/CHPB/CHB;2019;12;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;1;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;2;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;3;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;4;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;5;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;6;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;7;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;8;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;9;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;10;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;11;0;0;
CSSFA;TECNOLOGIA DA INFORMACAO/HRB/CHB;2019;12;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;1;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;2;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;3;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;4;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;5;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;6;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;7;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;8;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;9;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;10;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;11;0;0;
CSSFA;TECNOLOGIA INFORMAÇÃO;2019;12;0;0;
CSSFA;TELEFONIA;2019;1;0;0;
CSSFA;TELEFONIA;2019;2;0;0;
CSSFA;TELEFONIA;2019;3;0;0;
CSSFA;TELEFONIA;2019;4;0;0;
CSSFA;TELEFONIA;2019;5;0;0;
CSSFA;TELEFONIA;2019;6;0;0;
CSSFA;TELEFONIA;2019;7;0;0;
CSSFA;TELEFONIA;2019;8;0;0;
CSSFA;TELEFONIA;2019;9;0;0;
CSSFA;TELEFONIA;2019;10;0;0;
CSSFA;TELEFONIA;2019;11;0;0;
CSSFA;TELEFONIA;2019;12;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;1;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;2;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;3;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;4;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;5;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;6;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;7;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;8;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;9;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;10;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;11;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA A;2019;12;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;1;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;2;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;3;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;4;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;5;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;6;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;7;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;8;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;9;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;10;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;11;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA B;2019;12;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;1;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;2;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;3;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;4;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;5;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;6;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;7;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;8;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;9;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;10;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;11;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA C;2019;12;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;1;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;2;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;3;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;4;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;5;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;6;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;7;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;8;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;9;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;10;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;11;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - ALA D;2019;12;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;1;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;2;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;3;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;4;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;5;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;6;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;7;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;8;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;9;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;10;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;11;0;0;
CSSFA;TERAPIA INTENSIVA ADULTO - COORDENAÇÃO;2019;12;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;1;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;2;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;3;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;4;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;5;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;6;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;7;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;8;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;9;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;10;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;11;0;0;
CSSFA;TERAPIA INTENSIVA PEDIÁTRICA;2019;12;0;0;
CSSFA;TERAPIA MÃO;2019;1;0;0;
CSSFA;TERAPIA MÃO;2019;2;0;0;
CSSFA;TERAPIA MÃO;2019;3;0;0;
CSSFA;TERAPIA MÃO;2019;4;0;0;
CSSFA;TERAPIA MÃO;2019;5;0;0;
CSSFA;TERAPIA MÃO;2019;6;0;0;
CSSFA;TERAPIA MÃO;2019;7;0;0;
CSSFA;TERAPIA MÃO;2019;8;0;0;
CSSFA;TERAPIA MÃO;2019;9;0;0;
CSSFA;TERAPIA MÃO;2019;10;0;0;
CSSFA;TERAPIA MÃO;2019;11;0;0;
CSSFA;TERAPIA MÃO;2019;12;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;1;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;2;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;3;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;4;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;5;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;6;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;7;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;8;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;9;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;10;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;11;0;0;
CSSFA;TERAPIA NUTRICIONAL;2019;12;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;1;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;2;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;3;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;4;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;5;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;6;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;7;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;8;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;9;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;10;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;11;0;0;
CSSFA;TERAPIA NUTRICIONAL/CHPB/CHB;2019;12;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;1;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;2;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;3;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;4;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;5;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;6;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;7;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;8;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;9;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;10;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;11;0;0;
CSSFA;TERAPIA NUTRICIONAL/HRB/CHB;2019;12;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;1;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;2;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;3;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;4;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;5;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;6;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;7;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;8;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;9;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;10;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;11;0;0;
CSSFA;TERAPIA OCUPACIONAL;2019;12;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;1;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;2;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;3;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;4;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;5;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;6;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;7;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;8;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;9;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;10;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;11;0;0;
CSSFA;TERAPIA OCUPACIONAL/CHPB/CHB;2019;12;0;0;
CSSFA;TOMOGRAFIA;2019;1;0;0;
CSSFA;TOMOGRAFIA;2019;2;0;0;
CSSFA;TOMOGRAFIA;2019;3;0;0;
CSSFA;TOMOGRAFIA;2019;4;0;0;
CSSFA;TOMOGRAFIA;2019;5;0;0;
CSSFA;TOMOGRAFIA;2019;6;0;0;
CSSFA;TOMOGRAFIA;2019;7;0;0;
CSSFA;TOMOGRAFIA;2019;8;0;0;
CSSFA;TOMOGRAFIA;2019;9;0;0;
CSSFA;TOMOGRAFIA;2019;10;0;0;
CSSFA;TOMOGRAFIA;2019;11;0;0;
CSSFA;TOMOGRAFIA;2019;12;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;1;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;2;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;3;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;4;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;5;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;6;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;7;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;8;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;9;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;10;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;11;0;0;
CSSFA;TOMOGRAFIA/HRB/CHB;2019;12;0;0;
CSSFA;TOXICOLOGIA;2019;1;0;0;
CSSFA;TOXICOLOGIA;2019;2;0;0;
CSSFA;TOXICOLOGIA;2019;3;0;0;
CSSFA;TOXICOLOGIA;2019;4;0;0;
CSSFA;TOXICOLOGIA;2019;5;0;0;
CSSFA;TOXICOLOGIA;2019;6;0;0;
CSSFA;TOXICOLOGIA;2019;7;0;0;
CSSFA;TOXICOLOGIA;2019;8;0;0;
CSSFA;TOXICOLOGIA;2019;9;0;0;
CSSFA;TOXICOLOGIA;2019;10;0;0;
CSSFA;TOXICOLOGIA;2019;11;0;0;
CSSFA;TOXICOLOGIA;2019;12;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;1;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;2;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;3;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;4;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;5;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;6;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;7;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;8;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;9;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;10;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;11;0;0;
CSSFA;TOXICOLOGIA - ASSISTÊNCIA;2019;12;0;0;
CSSFA;TRANSPORTE;2019;1;0;0;
CSSFA;TRANSPORTE;2019;2;0;0;
CSSFA;TRANSPORTE;2019;3;0;0;
CSSFA;TRANSPORTE;2019;4;0;0;
CSSFA;TRANSPORTE;2019;5;0;0;
CSSFA;TRANSPORTE;2019;6;0;0;
CSSFA;TRANSPORTE;2019;7;0;0;
CSSFA;TRANSPORTE;2019;8;0;0;
CSSFA;TRANSPORTE;2019;9;0;0;
CSSFA;TRANSPORTE;2019;10;0;0;
CSSFA;TRANSPORTE;2019;11;0;0;
CSSFA;TRANSPORTE;2019;12;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;1;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;2;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;3;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;4;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;5;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;6;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;7;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;8;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;9;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;10;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;11;0;0;
CSSFA;TRANSPORTE/HRB/CHB;2019;12;0;0;
CSSFA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2019;1;0;0;
CSSFA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2019;2;0;0;
CSSFA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2019;3;0;0;
CSSFA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2019;4;0;0;
CSSFA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2019;5;0;0;
CSSFA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2019;6;0;0;
CSSFA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2019;7;0;0;
